,REF_NO,children,age_band,status,occupation,home_status,family_income,TVarea,Average.Credit.Card.Transaction,Balance.Transfer,Term.Deposit,Life.Insurance,Medical.Insurance,Average.A.C.Balance,Personal.Loan,Home.Loan,Online.Purchase.Amount,gender,region,Portfolio.Balance
4852,9662,0,45-50,Single/Never Married,Secretarial/Admin,Own Home,"<17,500, >=15,000",Tyne Tees,19.99,77.47,0.0,164.42,0.0,197.4,0.0,0.0,0.0,Female,North,166.92
4853,1241,2,36-40,Widowed,Professional,Own Home,"< 4,000",Meridian,24.99,131.44,0.0,8.99,0.01,0.0,13.98,6.98,0.0,Female,North West,67.51
4854,6039,0,45-50,Partner,Retired,Own Home,"<10,000, >= 8,000",Central,0.0,24.49,0.0,0.0,0.0,0.0,74.44,4.99,0.0,Female,East Midlands,52.81
4855,11446,2,36-40,Partner,Professional,Own Home,"<30,000, >=27,500",Meridian,0.0,0.0,0.0,19.48,0.0,59.98,21.48,0.0,0.0,Male,North West,67.67
4856,7859,0,51-55,Partner,Business Manager,Own Home,">=35,000",Carlton,4.01,583.87,56.98,397.22,23.96,327.82,23.97,9.99,654.3,Male,South East,552.32
4857,7147,0,61-65,Partner,Retired,Own Home,"< 8,000, >= 4,000",Central,0.0,79.97,0.0,19.99,0.0,82.39,0.0,12.98,0.0,Female,South East,68.11
4858,4810,3,31-35,Partner,Secretarial/Admin,Own Home,">=35,000",HTV,106.44,27.49,58.97,98.97,36.93,74.47,113.31,0.0,121.94,Female,Wales,210.81
4859,3654,0,31-35,Single/Never Married,Business Manager,Own Home,"<27,500, >=25,000",Scottish TV,0.0,29.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,Scotland,-33.46
4860,5417,2,36-40,Partner,Professional,Own Home,"<30,000, >=27,500",Grampian,0.0,309.96,0.0,25.98,0.0,33.7,17.99,9.48,103.93,Female,Scotland,197.07
4861,9447,0,61-65,Partner,Retired,Own Home,"<12,500, >=10,000",Grampian,0.0,0.53,0.0,29.48,24.97,14.97,0.0,0.0,0.0,Female,Scotland,62.7
4862,8836,0,55-60,Partner,Retired,Own Home,"<10,000, >= 8,000",Central,0.0,19.49,58.97,241.94,0.0,35.48,0.0,36.44,0.0,Female,East Midlands,115.71
4863,9461,1,55-60,Partner,Housewife,Own Home,"<22,500, >=20,000",Meridian,0.0,109.49,0.0,0.0,0.0,84.44,23.98,0.0,0.0,Female,South West,71.92
4864,9415,2,45-50,Partner,Housewife,Own Home,">=35,000",HTV,0.0,0.0,0.0,0.0,0.0,0.0,15.98,3.48,0.0,Female,Wales,-18.24
4865,8844,1,36-40,Single/Never Married,Student,Own Home,"<10,000, >= 8,000",Meridian,124.98,65.47,0.0,150.37,0.0,102.33,65.45,72.11,32.45,Female,North West,239.32
4866,10436,0,45-50,Partner,Secretarial/Admin,Own Home,"<22,500, >=20,000",Carlton,0.0,0.0,0.0,165.41,0.0,39.96,0.0,0.0,9.98,Female,North West,33.82
4867,11465,0,55-60,Partner,Retired,Own Home,"<17,500, >=15,000",Grampian,59.48,0.0,0.0,0.0,84.97,0.0,0.0,0.0,38.49,Female,Scotland,1.51
4868,1418,2,45-50,Partner,Professional,Own Home,">=35,000",Anglia,0.0,35.0,0.0,76.47,0.0,31.43,12.49,0.0,0.0,Female,South East,122.3
4869,3199,0,65-70,Widowed,Retired,Own Home,"< 4,000",Carlton,0.0,0.0,0.0,70.94,0.0,19.99,0.0,4.49,0.0,Female,South East,-15.32
4870,9237,1,41-45,Partner,Secretarial/Admin,Own Home,"<12,500, >=10,000",Anglia,74.98,45.49,0.0,29.99,19.49,65.92,0.0,0.0,27.46,Female,South East,114.98
4871,398,2,26-30,Partner,Professional,Own Home,">=35,000",Meridian,24.99,59.97,0.0,50.97,29.97,112.4,151.38,24.48,0.0,Male,South East,181.96
4872,10450,1,51-55,Widowed,Other,Own Home,"< 8,000, >= 4,000",Anglia,0.0,29.99,0.0,129.95,14.98,83.44,21.48,0.0,51.97,Female,East Midlands,132.03
4873,10454,0,41-45,Partner,Business Manager,Own Home,">=35,000",TV South West,0.0,0.0,0.0,0.0,29.46,0.0,0.0,0.0,0.0,Male,South West,44.77
4874,2326,0,26-30,Partner,Professional,Own Home,">=35,000",Ulster,101.45,0.51,0.0,203.9,44.98,247.25,29.58,44.49,334.74,Female,Northern Ireland,382.59
4875,2196,0,55-60,Partner,Retired,Own Home,"<12,500, >=10,000",Meridian,19.99,51.99,29.99,80.95,24.47,11.47,0.0,13.96,0.0,Male,South West,66.0
4876,7990,0,51-55,Widowed,Professional,Own Home,">=35,000",Carlton,0.0,0.0,0.0,61.97,0.0,134.96,0.0,0.0,0.0,Male,North West,88.59
4877,383,2,41-45,Partner,Professional,Own Home,"<20,000, >=17,500",Ulster,39.99,29.49,0.0,35.98,9.99,14.96,0.0,3.49,3.99,Female,Northern Ireland,96.12
4878,5558,3,41-45,Partner,Housewife,Own Home,"<27,500, >=25,000",Yorkshire,28.48,20.99,101.44,161.9,31.98,51.46,150.86,16.96,17.98,Female,South East,184.63
4879,11254,1,41-45,Partner,Housewife,Own Home,"<15,000, >=12,500",Central,0.0,0.0,9.99,13.99,0.0,0.0,5.49,0.0,0.0,Female,West Midlands,-8.04
4880,5165,0,65-70,Widowed,Housewife,Own Home,"< 8,000, >= 4,000",Meridian,22.96,48.9,0.0,126.76,0.0,47.93,0.0,0.0,7.99,Female,South East,136.43
4881,10437,2,36-40,Partner,Housewife,Own Home,">=35,000",Central,0.0,79.98,81.47,174.9,29.99,110.9,64.45,3.99,13.48,Female,East Midlands,186.72
4882,3104,0,45-50,Partner,Professional,Own Home,">=35,000",Central,40.97,98.96,135.45,96.45,59.93,93.95,0.0,0.0,57.45,Female,West Midlands,149.75
4883,4739,0,65-70,Partner,Retired,Own Home,"<12,500, >=10,000",TV South West,0.0,0.0,69.47,44.97,53.97,0.0,0.0,0.0,14.49,Female,South West,130.99
4884,4057,0,71+,Divorced/Separated,Professional,Rent from Council/HA,"<10,000, >= 8,000",Carlton,0.0,0.0,9.99,0.0,0.0,0.0,0.0,0.0,11.99,Female,South East,-30.48
4885,10221,0,55-60,Widowed,Retired,Own Home,"<17,500, >=15,000",Tyne Tees,0.0,0.0,0.0,29.99,0.0,2.49,0.0,12.78,67.44,Male,North,11.1
4886,2836,0,55-60,Partner,Retired,Own Home,"<25,000, >=22,500",Anglia,0.0,0.0,0.0,0.01,0.0,31.43,0.0,3.49,0.0,Male,East Anglia,55.27
4887,167,0,65-70,Partner,Retired,Own Home,"<20,000, >=17,500",Meridian,24.47,0.0,0.0,13.97,32.49,0.0,0.0,0.0,0.0,Female,South East,-7.76
4888,2779,1,45-50,Partner,Business Manager,Own Home,"<30,000, >=27,500",Granada,134.47,126.41,0.0,126.37,0.0,15.47,4.99,5.99,19.99,Male,North West,144.75
4889,10306,2,31-35,Partner,Professional,Own Home,">=35,000",Anglia,19.99,44.99,0.0,117.45,9.99,95.43,0.0,0.0,42.42,Female,East Anglia,88.03
4890,8887,1,36-40,Partner,Housewife,Own Home,"<15,000, >=12,500",Granada,143.96,0.52,34.99,178.42,22.98,83.41,311.65,5.99,182.39,Female,North West,307.83
4891,911,0,36-40,Widowed,Secretarial/Admin,Own Home,"<20,000, >=17,500",Ulster,0.0,58.97,0.0,48.46,0.0,78.43,0.0,5.49,0.0,Female,Northern Ireland,61.52
4892,1868,0,65-70,Partner,Retired,Own Home,"<20,000, >=17,500",TV South West,0.0,0.0,0.0,0.0,0.0,47.99,0.0,0.0,0.0,Female,South West,16.14
4893,8496,2,26-30,Partner,Manual Worker,Own Home,"<17,500, >=15,000",Meridian,0.0,60.47,0.0,99.95,0.0,36.93,19.98,0.0,0.0,Female,South East,60.11
4894,2659,0,31-35,Single/Never Married,Manual Worker,Own Home,"<22,500, >=20,000",Carlton,0.0,144.97,0.0,122.94,25.97,99.47,0.0,0.0,0.01,Female,South East,127.9
4895,9462,0,51-55,Partner,Professional,Own Home,"<27,500, >=25,000",Central,79.47,0.0,99.97,0.0,9.49,21.96,0.0,0.0,0.0,Female,South East,73.13
4896,9617,0,45-50,Partner,Professional,Own Home,"<27,500, >=25,000",Carlton,0.0,0.0,0.0,0.0,0.0,33.96,0.0,0.0,0.0,Female,North West,82.04
4897,234,1,51-55,Partner,Housewife,Own Home,"<17,500, >=15,000",Granada,49.48,29.99,79.97,200.87,107.89,35.95,0.0,9.95,165.97,Female,North,227.57
4898,9594,2,36-40,Partner,Other,Own Home,"<25,000, >=22,500",TV South West,0.0,23.96,0.0,33.93,0.0,74.89,0.0,39.91,10.98,Female,South West,112.24
4899,209,0,51-55,Partner,Secretarial/Admin,Own Home,"<27,500, >=25,000",Central,17.99,73.93,14.99,240.82,0.0,161.79,48.45,0.0,13.98,Female,East Midlands,211.37
4900,9335,0,55-60,Divorced/Separated,Retired,Own Home,"<25,000, >=22,500",Granada,0.0,139.92,9.98,143.9,33.46,6.99,0.0,0.0,29.98,Male,North West,113.53
4901,10572,0,45-50,Widowed,Retired,Own Home,">=35,000",Carlton,0.0,0.0,0.0,0.0,43.95,4.99,0.0,0.0,13.98,Female,South East,3.04
4902,8580,2,36-40,Partner,Housewife,Own Home,"<20,000, >=17,500",Central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,South East,-13.99
4903,5,0,18-21,Single/Never Married,Professional,Own Home,"<15,000, >=12,500",Central,0.0,0.0,0.0,20.49,0.0,39.46,0.0,0.0,0.0,Female,West Midlands,-41.7
4904,5563,1,26-30,Partner,Secretarial/Admin,Own Home,"<22,500, >=20,000",Scottish TV,35.99,35.01,58.97,59.93,59.97,34.42,77.47,0.0,83.46,Female,Scotland,156.44
4905,5648,0,45-50,Partner,Secretarial/Admin,Own Home,"<27,500, >=25,000",Central,0.0,0.0,59.98,0.0,0.0,0.0,0.0,0.0,0.0,Female,East Midlands,12.89
4906,8456,1,26-30,Partner,Professional,Own Home,"<27,500, >=25,000",Central,0.0,13.99,0.01,32.98,16.48,0.0,48.88,0.0,0.0,Female,West Midlands,69.64
4907,8393,0,55-60,Partner,Professional,Own Home,"<10,000, >= 8,000",Central,11.49,78.46,163.89,605.57,87.74,83.45,217.35,12.0,51.92,Female,West Midlands,442.32
4908,10334,2,26-30,Partner,Housewife,Own Home,"<22,500, >=20,000",Granada,60.96,0.0,59.99,0.0,49.47,17.98,0.0,0.0,0.0,Female,North West,81.57
4909,11120,0,41-45,Partner,Secretarial/Admin,Own Home,"<30,000, >=27,500",Carlton,0.0,0.0,54.98,8.99,0.0,0.0,0.0,10.99,0.0,Female,North West,1.41
4910,6305,1,31-35,Partner,Professional,Own Home,"<27,500, >=25,000",Meridian,0.0,0.01,0.0,0.0,34.97,14.93,4.48,13.98,0.0,Female,North West,-26.76
4911,7793,0,22-25,Single/Never Married,Professional,Own Home,"<27,500, >=25,000",Ulster,0.0,54.98,19.99,66.94,9.98,97.46,0.0,0.0,25.96,Male,Northern Ireland,34.35
4912,10243,0,65-70,Partner,Retired,Own Home,"<15,000, >=12,500",Carlton,0.0,0.0,0.0,19.98,0.0,0.0,0.0,0.0,0.0,Female,South East,-48.53
4913,9228,0,22-25,Single/Never Married,Professional,Own Home,"<25,000, >=22,500",Carlton,9.99,0.0,0.0,0.0,9.99,0.0,0.0,0.0,0.0,Male,South East,52.92
4914,10912,0,61-65,Partner,Retired,Own Home,"< 4,000",HTV,49.97,25.02,9.98,83.41,29.48,73.51,21.98,0.0,126.94,Female,Wales,210.43
4915,9140,1,26-30,Partner,Professional,Own Home,">=35,000",Yorkshire,0.0,204.92,81.93,281.29,0.0,63.43,39.97,0.0,0.0,Female,South East,244.95
4916,10586,0,71+,Partner,Retired,Own Home,"<22,500, >=20,000",Central,29.99,0.0,0.0,0.0,7.99,49.98,0.0,9.49,0.0,Male,South East,0.85
4917,2943,0,61-65,Widowed,Retired,Own Home,"<10,000, >= 8,000",Yorkshire,0.0,14.98,0.0,19.98,0.0,43.45,0.0,0.0,0.0,Female,South East,78.02
4918,6434,0,36-40,Single/Never Married,Professional,Own Home,"<20,000, >=17,500",Meridian,118.48,25.97,0.0,44.47,0.0,0.0,0.0,0.0,0.0,Female,North West,31.73
4919,10492,0,55-60,Partner,Retired,Own Home,"<12,500, >=10,000",Granada,0.0,0.0,0.0,27.97,0.0,39.46,0.0,0.0,0.0,Female,North West,46.37
4920,1799,0,71+,Single/Never Married,Retired,Rent from Council/HA,"<10,000, >= 8,000",Central,55.48,52.46,17.49,160.9,0.0,82.44,0.0,11.98,16.96,Female,North West,101.2
4921,10889,2,41-45,Partner,Housewife,Own Home,"<30,000, >=27,500",Ulster,15.99,0.0,0.0,60.97,19.99,112.44,9.49,32.42,242.41,Female,Northern Ireland,179.4
4922,4342,2,45-50,Partner,Professional,Own Home,"<25,000, >=22,500",Carlton,5.98,22.99,79.97,126.93,0.0,8.49,32.97,21.43,0.0,Male,North West,134.38
4923,496,2,36-40,Partner,Professional,Own Home,"<27,500, >=25,000",Grampian,29.99,0.0,68.96,0.0,0.0,0.0,0.0,0.0,0.0,Female,Scotland,13.09
4924,9101,0,55-60,Divorced/Separated,Retired,Own Home,"<22,500, >=20,000",Central,0.0,0.0,0.0,125.94,0.0,0.0,0.0,0.0,266.92,Male,East Midlands,122.18
4925,4003,0,26-30,Single/Never Married,Professional,Own Home,">=35,000",Yorkshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,East Midlands,51.05
4926,7169,0,61-65,Partner,Retired,Own Home,"<15,000, >=12,500",Meridian,0.0,0.0,0.0,31.96,0.0,59.98,0.0,0.0,0.0,Female,South East,101.51
4927,6779,0,71+,Widowed,Retired,Rent from Council/HA,"<10,000, >= 8,000",Yorkshire,15.49,29.49,0.0,55.47,14.48,21.45,0.0,6.0,0.0,Female,South East,32.88
4928,6036,0,41-45,Single/Never Married,Secretarial/Admin,Own Home,">=35,000",Anglia,0.0,24.99,0.0,71.46,0.0,59.48,0.0,1.99,1.0,Female,South East,52.9
4929,10161,0,51-55,Partner,Professional,Own Home,"<30,000, >=27,500",Scottish TV,19.49,54.48,0.0,40.48,44.58,0.0,19.49,0.0,0.0,Female,Scotland,79.33
4930,2228,0,55-60,Partner,Retired,Own Home,"<12,500, >=10,000",HTV,21.45,84.97,0.0,202.9,9.99,67.48,0.0,1.49,69.42,Female,Wales,148.42
4931,7342,0,71+,Widowed,Professional,Own Home,"< 4,000",Tyne Tees,0.0,19.99,0.0,0.0,19.98,29.99,0.0,0.0,0.0,Female,North,12.34
4932,7815,2,41-45,Divorced/Separated,Secretarial/Admin,Own Home,"<15,000, >=12,500",Carlton,33.98,84.46,103.95,37.98,0.0,5.98,0.0,10.48,61.46,Female,South East,183.93
4933,11107,1,51-55,Divorced/Separated,Professional,Own Home,">=35,000",Border,24.99,44.94,20.98,290.33,48.98,43.39,16.98,0.0,0.0,Female,North,162.89
4934,10713,0,45-50,Partner,Secretarial/Admin,Own Home,">=35,000",Scottish TV,24.49,0.0,0.0,0.0,40.48,0.0,0.0,0.0,0.0,Female,Scotland,4.36
4935,8562,0,26-30,Single/Never Married,Secretarial/Admin,Own Home,"<27,500, >=25,000",Anglia,14.47,0.0,0.0,222.87,0.0,129.94,0.0,60.4,0.0,Female,South East,99.58
4936,8536,0,31-35,Partner,Secretarial/Admin,Own Home,">=35,000",Central,34.99,0.0,0.0,101.95,0.0,5.99,68.45,0.0,14.49,Female,West Midlands,70.18
4937,6322,0,45-50,Partner,Professional,Own Home,"<30,000, >=27,500",Yorkshire,0.0,0.0,0.0,24.99,0.0,101.43,162.36,0.0,7.97,Female,South East,123.99
4938,151,1,61-65,Partner,Retired,Own Home,">=35,000",Anglia,25.98,43.99,0.0,47.47,0.0,29.99,14.99,3.49,7.48,Female,East Anglia,59.74
4939,9066,1,22-25,Partner,Housewife,Own Home,"<17,500, >=15,000",Central,0.0,0.52,0.0,74.93,0.02,0.0,50.46,0.0,234.32,Female,East Midlands,70.85
4940,2782,0,45-50,Partner,Housewife,Rent from Council/HA,"<30,000, >=27,500",Scottish TV,0.0,190.43,0.0,166.88,0.0,58.94,0.0,0.0,0.0,Female,Scotland,154.11
4941,8970,1,31-35,Partner,Professional,Own Home,"<30,000, >=27,500",TV South West,0.0,179.38,121.93,65.38,9.99,33.46,207.4,21.46,68.98,Female,South West,318.46
4942,6410,0,55-60,Partner,Business Manager,Own Home,"<15,000, >=12,500",Yorkshire,0.0,0.0,11.49,56.97,34.99,0.0,55.92,23.97,0.0,Male,South East,83.23
4943,7652,0,55-60,Partner,Secretarial/Admin,Own Home,"<22,500, >=20,000",Granada,169.46,98.97,118.91,405.34,97.37,92.41,23.47,21.97,0.0,Female,North West,344.9
4944,8166,0,45-50,Partner,Housewife,Own Home,"< 8,000, >= 4,000",Meridian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.98,0.0,Female,South East,28.46
4945,8966,2,31-35,Partner,Professional,Own Home,">=35,000",Anglia,36.98,0.0,0.0,66.46,11.98,29.99,7.99,12.48,43.97,Female,East Anglia,134.03
4946,2654,2,36-40,Divorced/Separated,Housewife,Own Home,"< 8,000, >= 4,000",Anglia,54.97,15.0,81.45,145.88,106.4,101.39,223.27,22.44,32.9,Female,East Anglia,292.42
4947,5397,1,45-50,Partner,Housewife,Own Home,"<27,500, >=25,000",Meridian,0.0,0.0,0.0,0.0,0.0,0.0,14.99,0.0,0.0,Female,South East,7.13
4948,903,2,45-50,Partner,Secretarial/Admin,Own Home,"<10,000, >= 8,000",Yorkshire,0.0,25.47,0.0,0.0,0.0,24.99,0.0,0.0,0.0,Female,East Midlands,24.81
4949,4962,2,31-35,Partner,Secretarial/Admin,Own Home,"<25,000, >=22,500",Central,0.0,0.0,0.0,0.0,0.0,0.0,18.46,0.0,0.0,Female,North West,24.35
4950,10660,0,65-70,Partner,Retired,Own Home,"<20,000, >=17,500",Tyne Tees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,South East,10.4
4951,8400,0,65-70,Partner,Retired,Own Home,"<22,500, >=20,000",HTV,34.49,0.0,39.99,0.0,85.47,0.0,0.0,0.0,0.0,Male,South West,29.96
4952,1443,1,45-50,Partner,Manual Worker,Own Home,"<25,000, >=22,500",Ulster,0.0,69.48,19.99,106.44,59.48,14.99,0.0,0.0,10.97,Male,Northern Ireland,63.14
4953,10332,3,41-45,Partner,Secretarial/Admin,Own Home,"<27,500, >=25,000",Yorkshire,198.98,0.0,0.0,0.0,9.99,0.0,0.0,0.0,0.0,Female,South East,64.06
4954,8100,1,26-30,Partner,Professional,Own Home,">=35,000",Tyne Tees,0.0,0.0,14.99,0.0,0.0,23.98,20.48,0.0,91.94,Female,North,65.85
4955,2108,2,36-40,Partner,Housewife,Own Home,">=35,000",Yorkshire,14.48,169.36,92.95,314.3,15.96,48.43,13.0,9.47,3.99,Female,South East,303.39
4956,8861,0,51-55,Partner,Secretarial/Admin,Own Home,"<27,500, >=25,000",Anglia,22.48,54.46,52.98,126.95,74.94,0.01,43.36,0.0,0.0,Female,East Anglia,137.87
4957,11506,0,45-50,Partner,Housewife,Own Home,"<27,500, >=25,000",Anglia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,East Anglia,46.86
4958,10208,0,51-55,Partner,Retired,Rent from Council/HA,"<10,000, >= 8,000",Central,0.0,80.97,39.48,11.47,41.07,0.0,0.0,0.0,20.99,Female,East Midlands,18.63
4959,7955,0,55-60,Partner,Retired,Own Home,"<15,000, >=12,500",Carlton,0.0,0.0,0.01,0.0,15.98,0.0,0.0,0.0,0.0,Female,South East,-2.09
4960,9213,2,31-35,Partner,Secretarial/Admin,Own Home,">=35,000",Central,150.34,213.4,222.41,218.38,98.0,186.36,11.36,29.12,106.88,Female,West Midlands,470.45
4961,9388,0,61-65,Widowed,Retired,Own Home,"<10,000, >= 8,000",Yorkshire,0.0,0.0,0.0,17.98,51.96,29.49,0.0,0.0,0.0,Female,East Midlands,66.36
4962,2371,1,45-50,Partner,Professional,Own Home,">=35,000",Yorkshire,159.97,106.46,64.48,213.88,66.47,79.97,50.47,15.48,10.99,Male,South East,250.47
4963,5853,2,36-40,Partner,Professional,Own Home,">=35,000",Carlton,0.0,13.99,29.99,65.96,5.49,3.49,0.0,3.75,1.99,Male,South East,34.68
4964,606,1,45-50,Partner,Professional,Own Home,">=35,000",Central,0.0,24.48,0.0,0.01,0.0,0.0,37.96,0.0,0.0,Male,West Midlands,18.72
4965,3898,0,45-50,Partner,Secretarial/Admin,Own Home,"<10,000, >= 8,000",Carlton,0.0,0.0,0.0,11.99,24.99,7.98,0.0,4.48,0.0,Female,North West,128.3
4966,4093,0,31-35,Single/Never Married,Secretarial/Admin,Own Home,"<12,500, >=10,000",Carlton,0.0,169.94,0.01,200.36,0.0,24.46,14.49,0.0,0.01,Female,South East,232.79
4967,7121,2,36-40,Partner,Business Manager,Own Home,"<30,000, >=27,500",Carlton,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,0.0,Male,North West,42.56
4968,3948,0,61-65,Partner,Retired,Own Home,"<27,500, >=25,000",Carlton,0.0,25.0,14.49,163.41,11.99,0.0,24.98,0.0,0.0,Male,South East,49.86
4969,6123,0,51-55,Partner,Professional,Own Home,"<20,000, >=17,500",HTV,0.0,0.0,0.0,82.96,10.97,0.0,0.0,0.0,0.0,Female,Wales,45.15
4970,8575,2,31-35,Partner,Secretarial/Admin,Own Home,"<17,500, >=15,000",Central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,South East,43.23
4971,467,1,31-35,Single/Never Married,Manual Worker,Own Home,"<20,000, >=17,500",Anglia,22.39,64.98,34.99,0.0,7.99,54.48,56.96,0.0,32.44,Male,South East,49.81
4972,10183,2,41-45,Partner,Manual Worker,Own Home,"<20,000, >=17,500",Anglia,11.49,0.0,74.98,23.99,9.97,14.98,82.41,0.0,0.0,Male,East Anglia,44.23
4973,9851,0,26-30,Partner,Professional,Own Home,">=35,000",Meridian,14.48,0.0,0.0,74.41,0.0,0.97,0.0,5.47,8.0,Female,South East,31.7
4974,468,0,61-65,Widowed,Retired,Own Home,"<15,000, >=12,500",TV South West,94.18,0.0,0.0,0.0,13.58,0.0,0.0,0.0,0.0,Female,South West,-14.42
4975,10329,1,41-45,Partner,Business Manager,Own Home,">=35,000",Scottish TV,21.99,135.95,46.96,202.84,19.48,60.44,9.99,4.49,15.99,Male,Scotland,227.72
4976,9024,0,55-60,Partner,Retired,Own Home,">=35,000",Carlton,278.38,481.83,200.39,507.26,244.3,310.71,0.0,32.43,563.82,Female,North West,693.1
4977,10101,0,71+,Widowed,Retired,Own Home,"<10,000, >= 8,000",Carlton,0.0,42.44,11.99,125.96,18.96,29.48,0.0,4.49,57.48,Female,South East,98.28
4978,6231,0,31-35,Partner,Business Manager,Own Home,"<30,000, >=27,500",Meridian,0.0,29.96,0.0,30.96,17.47,17.96,0.0,4.99,0.0,Male,North West,27.98
4979,5593,2,36-40,Partner,Housewife,Own Home,"<22,500, >=20,000",Central,44.49,106.94,0.0,69.45,0.0,13.47,0.0,0.0,4.0,Female,West Midlands,54.23
4980,6935,1,31-35,Partner,Manual Worker,Rent from Council/HA,"<25,000, >=22,500",Central,0.0,0.0,47.98,35.98,29.99,19.98,0.0,0.0,0.0,Female,West Midlands,-15.43
4981,3738,0,26-30,Partner,Manual Worker,Own Home,"<30,000, >=27,500",HTV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,Wales,7.3
4982,11025,1,55-60,Partner,Other,Own Home,"<30,000, >=27,500",Carlton,187.97,263.4,64.47,369.82,144.94,6.99,295.3,2.99,17.49,Female,South East,393.16
4983,9318,1,26-30,Partner,Business Manager,Own Home,"<30,000, >=27,500",Tyne Tees,0.0,6.98,0.0,144.44,0.0,90.92,14.48,19.47,0.0,Female,North,139.72
4984,1278,0,45-50,Partner,Professional,Own Home,">=35,000",Granada,0.0,43.46,0.0,34.98,45.46,44.48,0.0,0.0,0.0,Female,North West,62.12
4985,9247,0,61-65,Partner,Retired,Own Home,"<20,000, >=17,500",Granada,0.0,24.99,0.0,113.46,0.0,29.99,0.0,0.0,0.0,Female,North West,87.16
4986,323,0,55-60,Partner,Retired,Own Home,"<10,000, >= 8,000",Central,49.45,78.96,141.44,173.9,80.96,49.48,0.0,0.0,0.0,Female,South West,231.88
4987,11277,0,45-50,Partner,Secretarial/Admin,Own Home,"<30,000, >=27,500",Yorkshire,0.0,29.98,0.0,17.98,0.0,0.0,0.0,0.0,0.0,Female,South East,9.92
4988,484,1,41-45,Partner,Professional,Own Home,">=35,000",Central,118.43,92.94,151.45,74.95,93.94,166.32,155.87,23.42,448.83,Male,East Midlands,344.14
4989,5603,0,55-60,Partner,Housewife,Own Home,"<30,000, >=27,500",Granada,0.0,0.0,0.0,0.0,10.99,0.0,37.45,31.39,0.0,Female,North West,29.3
4990,5337,0,51-55,Partner,Secretarial/Admin,Own Home,">=35,000",HTV,0.0,0.0,0.0,87.45,0.0,43.98,0.0,0.0,31.48,Female,Wales,28.4
4991,2077,1,45-50,Partner,Professional,Own Home,"<27,500, >=25,000",Central,218.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,East Midlands,17.56
4992,8222,0,71+,Divorced/Separated,Retired,Rent from Council/HA,"< 8,000, >= 4,000",Yorkshire,0.0,42.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,East Midlands,-40.75
4993,11039,0,41-45,Partner,Housewife,Own Home,"<22,500, >=20,000",Carlton,4.99,24.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,South East,14.64
4994,6959,1,31-35,Partner,Housewife,Own Home,">=35,000",Carlton,0.0,0.0,0.0,40.98,0.0,4.99,54.45,0.0,0.0,Female,South East,31.85
4995,444,1,45-50,Partner,Professional,Rent Privately,">=35,000",Carlton,154.93,114.96,149.46,144.43,65.96,195.4,293.24,57.91,14.98,Male,North West,406.24
4996,9570,0,31-35,Single/Never Married,Professional,Own Home,"<25,000, >=22,500",Carlton,27.99,0.0,161.93,58.45,144.8,111.84,0.0,19.47,513.27,Female,South East,285.98
4997,7945,0,36-40,Partner,Professional,Rent Privately,"<27,500, >=25,000",Meridian,46.98,43.98,0.0,62.45,36.95,0.0,0.0,0.0,38.96,Female,North West,60.75
4998,6421,0,26-30,Partner,Secretarial/Admin,Own Home,">=35,000",HTV,0.0,90.95,0.0,46.0,0.0,0.0,0.0,0.0,2.99,Male,South West,50.36
4999,4412,0,51-55,Partner,Business Manager,Own Home,"<20,000, >=17,500",Meridian,0.0,0.0,0.0,0.0,26.97,0.0,0.0,0.0,0.0,Male,South East,-11.3
5000,7297,2,41-45,Partner,Manual Worker,Rent from Council/HA,"<17,500, >=15,000",Carlton,0.0,23.97,0.0,114.43,0.0,54.88,0.0,49.89,0.0,Male,South East,107.09
5001,2743,0,55-60,Divorced/Separated,Retired,Live in Parental Hom,"< 4,000",HTV,0.0,22.99,0.0,33.42,0.0,29.98,0.0,0.0,0.0,Female,Wales,41.33
5002,7364,0,41-45,Divorced/Separated,Professional,Rent Privately,"<15,000, >=12,500",Grampian,71.98,363.42,146.95,193.41,0.0,16.95,0.0,0.0,339.84,Female,Scotland,239.31
5003,5072,1,41-45,Widowed,Business Manager,Own Home,"< 4,000",Granada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Female,North West,45.0
5004,4146,0,61-65,Widowed,Retired,Own Home,"<10,000, >= 8,000",Granada,0.0,119.97,0.0,13.99,0.0,29.48,0.0,0.0,0.0,Female,North West,11.6
5005,1420,0,55-60,Partner,Secretarial/Admin,Own Home,">=35,000",Central,0.0,91.46,0.0,297.38,0.0,82.96,0.0,0.0,0.0,Female,South East,146.93
